16090,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
20765,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
16090,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
25392,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16090,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
3834,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
237,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
8351,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
13128,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
17404,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
17404,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
46769,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
48807,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
27118,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
7390,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
15389,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
33788,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
34478,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
31973,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
14446,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
20765,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
20765,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
47961,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
15389,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
48283,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
48306,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
3834,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
22254,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
47830,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
19974,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
39223,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
17648,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
48810,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
48810,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
17478,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
25392,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
20765,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
18673,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
36718,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
49851,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
8996,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
14446,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
45785,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
8996,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
43733,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
17478,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
36718,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
18673,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
27113,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
5126,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
49851,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
47961,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
12030,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
46545,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
11320,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
24255,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
8627,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
36451,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
530,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
17404,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
32714,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
12030,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
27514,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
46769,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
